국가명,국가코드,기준연도,gdp성장률
Latvia,LVA,2014,1.902173
Latvia,LVA,2015,3.88526
Latvia,LVA,2016,2.368615
Latvia,LVA,2017,3.312476
Latvia,LVA,2018,3.991855
Latvia,LVA,2019,2.569704
Latvia,LVA,2020,-2.202985
Latvia,LVA,2021,4.064016
Latvia,LVA,2022,1.976186
Ireland,IRL,1971,3.469888
Ireland,IRL,1972,6.489808
Ireland,IRL,1973,4.721428
Ireland,IRL,1974,4.260229
Ireland,IRL,1975,5.656646
Ireland,IRL,1976,1.394808
Ireland,IRL,1977,8.2113
Ireland,IRL,1978,7.186729
Ireland,IRL,1979,3.073036
Ireland,IRL,1980,3.079329
Ireland,IRL,1981,3.325216
Ireland,IRL,1982,2.283468
Ireland,IRL,1983,-0.244301
Ireland,IRL,1984,4.354373
Ireland,IRL,1985,3.085615
Ireland,IRL,1986,-0.428331
Ireland,IRL,1987,4.663091
Ireland,IRL,1988,5.217414
Ireland,IRL,1989,5.81392
Ireland,IRL,1990,8.466528
Ireland,IRL,1991,1.92964
Ireland,IRL,1992,3.343274
Ireland,IRL,1993,2.692609
Ireland,IRL,1994,5.755827
Ireland,IRL,1995,9.634422
Ireland,IRL,1996,7.379625
Ireland,IRL,1997,11.021764
Ireland,IRL,1998,8.766123
Ireland,IRL,1999,10.529886
Ireland,IRL,2000,9.403525
Ireland,IRL,2001,5.305821
Ireland,IRL,2002,5.899365
Ireland,IRL,2003,3.013838
Ireland,IRL,2004,6.78814
Ireland,IRL,2005,5.739782
Ireland,IRL,2006,4.987854
Ireland,IRL,2007,5.310118
Ireland,IRL,2008,-4.484071
Ireland,IRL,2009,-5.095783
Ireland,IRL,2010,1.682972
Ireland,IRL,2011,0.83383
Ireland,IRL,2012,-0.005542
Ireland,IRL,2013,1.12569
Ireland,IRL,2014,8.64935
Ireland,IRL,2015,24.370445
Ireland,IRL,2016,2.006654
Ireland,IRL,2017,9.005342
Ireland,IRL,2018,8.527541
Ireland,IRL,2019,5.440937
Ireland,IRL,2020,6.184538
Ireland,IRL,2021,13.588247
Ireland,IRL,2022,11.96958
Brazil,BRA,2001,1.389896
Brazil,BRA,2002,3.053462
Brazil,BRA,2003,1.140829
Brazil,BRA,2004,5.759965
Brazil,BRA,2005,3.202132
Brazil,BRA,2006,3.961989
Brazil,BRA,2007,6.069871
Brazil,BRA,2008,5.094195
Brazil,BRA,2009,-0.125812
Brazil,BRA,2010,7.528226
Brazil,BRA,2011,3.974423
Brazil,BRA,2012,1.921176
Brazil,BRA,2013,3.004823
Brazil,BRA,2014,0.503956
Brazil,BRA,2015,-3.545763
Brazil,BRA,2016,-3.275917
Brazil,BRA,2017,1.322869
Brazil,BRA,2018,-1.283005
Brazil,BRA,2019,1.220778
Brazil,BRA,2020,-3.276759
Lithuania,LTU,1996,5.158465
Lithuania,LTU,1997,8.31092
Lithuania,LTU,1998,7.475764
Lithuania,LTU,1999,-1.141572
Lithuania,LTU,2000,3.695526
Lithuania,LTU,2001,6.526105
Lithuania,LTU,2002,6.751419
Lithuania,LTU,2003,10.565954
Lithuania,LTU,2004,6.569493
Lithuania,LTU,2005,7.732368
Lithuania,LTU,2006,7.414119
Lithuania,LTU,2007,11.107482
Lithuania,LTU,2008,2.614423
Lithuania,LTU,2009,-14.838611
Lithuania,LTU,2010,1.651241
Lithuania,LTU,2011,6.03901
Lithuania,LTU,2012,3.843864
Lithuania,LTU,2013,3.550071
Lithuania,LTU,2014,3.537012
Lithuania,LTU,2015,2.024584
Lithuania,LTU,2016,2.518826
Lithuania,LTU,2017,4.282598
Lithuania,LTU,2018,3.99331
Lithuania,LTU,2019,4.625102
Lithuania,LTU,2020,-0.022073
Lithuania,LTU,2021,5.980848
Lithuania,LTU,2022,1.887795
Argentina,ARG,2005,8.85166
Argentina,ARG,2006,8.047152
Argentina,ARG,2007,9.007651
Argentina,ARG,2008,4.057233
Argentina,ARG,2009,-5.918525
Argentina,ARG,2010,10.125398
Argentina,ARG,2011,6.003952
Argentina,ARG,2012,-1.02642
Argentina,ARG,2013,2.405324
Argentina,ARG,2014,-2.512615
Argentina,ARG,2015,2.73116
Argentina,ARG,2016,-2.080328
Argentina,ARG,2017,2.818503
Argentina,ARG,2018,-2.617396
Argentina,ARG,2019,-2.000861
Argentina,ARG,2020,-9.943235
Argentina,ARG,2021,10.398249
Argentina,ARG,2022,5.243045
Costa Rica,CRI,1992,9.201104
Costa Rica,CRI,1993,7.097191
Costa Rica,CRI,1994,4.519028
Costa Rica,CRI,1995,4.153953
Costa Rica,CRI,1996,1.350459
Costa Rica,CRI,1997,5.476166
Costa Rica,CRI,1998,7.155309
Costa Rica,CRI,1999,4.214811
Costa Rica,CRI,2000,3.868718
Costa Rica,CRI,2001,3.49117
Costa Rica,CRI,2002,3.416876
Costa Rica,CRI,2003,4.31718
Costa Rica,CRI,2004,4.4246
Costa Rica,CRI,2005,3.976666
Costa Rica,CRI,2006,7.326695
Costa Rica,CRI,2007,8.215132
Costa Rica,CRI,2008,4.738175
Costa Rica,CRI,2009,-0.873456
Costa Rica,CRI,2010,5.360344
Costa Rica,CRI,2011,4.403159
Costa Rica,CRI,2012,4.882592
Costa Rica,CRI,2013,2.494766
Costa Rica,CRI,2014,3.54211
Costa Rica,CRI,2015,3.652081
Costa Rica,CRI,2016,4.204323
Costa Rica,CRI,2017,4.157699
Costa Rica,CRI,2018,2.615904
Costa Rica,CRI,2019,2.417512
Costa Rica,CRI,2020,-4.273354
Costa Rica,CRI,2021,7.780798
Costa Rica,CRI,2022,4.305016
Cyprus,CYP,1996,1.248582
Cyprus,CYP,1997,2.640895
Cyprus,CYP,1998,6.110847
Cyprus,CYP,1999,4.99796
Cyprus,CYP,2000,5.96531
Cyprus,CYP,2001,3.952561
Cyprus,CYP,2002,3.722956
Cyprus,CYP,2003,2.623286
Cyprus,CYP,2004,5.026344
Cyprus,CYP,2005,4.853004
Cyprus,CYP,2006,4.713829
Cyprus,CYP,2007,5.098068
Cyprus,CYP,2008,3.646812
Cyprus,CYP,2009,-2.015262
Cyprus,CYP,2010,2.283545
Cyprus,CYP,2011,0.416713
Cyprus,CYP,2012,-3.447381
Cyprus,CYP,2013,-6.587482
Cyprus,CYP,2014,-1.776062
Cyprus,CYP,2015,3.418923
Cyprus,CYP,2016,6.57358
Cyprus,CYP,2017,5.733476
Cyprus,CYP,2018,5.647858
Cyprus,CYP,2019,5.529429
Cyprus,CYP,2020,-4.372474
Cyprus,CYP,2021,6.638927
Cyprus,CYP,2022,5.632026
Bulgaria,BGR,1996,5.205394
Bulgaria,BGR,1997,-14.115382
Bulgaria,BGR,1998,3.789121
Bulgaria,BGR,1999,-8.396091
Bulgaria,BGR,2000,4.587225
Bulgaria,BGR,2001,3.823703
Bulgaria,BGR,2002,5.871931
Bulgaria,BGR,2003,5.237155
Bulgaria,BGR,2004,6.510425
Bulgaria,BGR,2005,7.056349
Bulgaria,BGR,2006,6.802589
Bulgaria,BGR,2007,6.654387
Bulgaria,BGR,2008,6.12956
Bulgaria,BGR,2009,-3.347142
Bulgaria,BGR,2010,1.541801
Bulgaria,BGR,2011,2.101206
Bulgaria,BGR,2012,0.75493
Bulgaria,BGR,2013,-0.560494
Bulgaria,BGR,2014,0.966869
Bulgaria,BGR,2015,3.428055
Bulgaria,BGR,2016,3.039825
Bulgaria,BGR,2017,2.762171
Bulgaria,BGR,2018,2.684761
Bulgaria,BGR,2019,4.038142
Bulgaria,BGR,2020,-3.958615
Bulgaria,BGR,2021,7.63461
Bulgaria,BGR,2022,3.361253
Romania,ROU,1996,3.907708
Romania,ROU,1997,-4.849092
Romania,ROU,1998,-2.029796
Romania,ROU,1999,-0.376678
Romania,ROU,2000,2.461253
Romania,ROU,2001,5.218175
Romania,ROU,2002,5.702973
Romania,ROU,2003,2.341147
Romania,ROU,2004,10.428121
Romania,ROU,2005,4.668143
Romania,ROU,2006,8.028811
Romania,ROU,2007,7.233811
Romania,ROU,2008,9.307477
Romania,ROU,2009,-5.517412
Romania,ROU,2010,-3.901228
Romania,ROU,2011,4.517094
Romania,ROU,2012,1.924989
Romania,ROU,2013,0.269964
Romania,ROU,2014,4.120659
Romania,ROU,2015,3.160509
Romania,ROU,2016,2.857551
Romania,ROU,2017,8.196511
Romania,ROU,2018,6.029017
Romania,ROU,2019,3.853164
Romania,ROU,2020,-3.677505
Romania,ROU,2021,5.793244
Romania,ROU,2022,4.744003
Croatia,HRV,1996,6.041454
Croatia,HRV,1997,6.178524
Croatia,HRV,1998,2.250935
Croatia,HRV,1999,-0.840291
Croatia,HRV,2000,2.958798
Croatia,HRV,2001,3.112462
Croatia,HRV,2002,5.823016
Croatia,HRV,2003,5.595353
Croatia,HRV,2004,4.182654
Croatia,HRV,2005,4.3087
Croatia,HRV,2006,4.918059
Croatia,HRV,2007,4.960918
Croatia,HRV,2008,2.001864
Croatia,HRV,2009,-7.193445
Croatia,HRV,2010,-1.223779
Croatia,HRV,2011,-0.086614
Croatia,HRV,2012,-2.331662
Croatia,HRV,2013,-0.397828
Croatia,HRV,2014,-0.429361
Croatia,HRV,2015,2.522292
Croatia,HRV,2016,3.559359
Croatia,HRV,2017,3.412468
Croatia,HRV,2018,2.800676
Croatia,HRV,2019,3.421006
Croatia,HRV,2020,-8.580343
Croatia,HRV,2021,13.072205
Croatia,HRV,2022,6.331336
Malta,MLT,2001,-1.174697
Malta,MLT,2002,2.565264
Malta,MLT,2003,4.074068
Malta,MLT,2004,0.140269
Malta,MLT,2005,3.383594
Malta,MLT,2006,2.510143
Malta,MLT,2007,4.774706
Malta,MLT,2008,3.826359
Malta,MLT,2009,-1.133874
Malta,MLT,2010,5.54364
Malta,MLT,2011,0.467051
Malta,MLT,2012,4.117706
Malta,MLT,2013,5.473356
Malta,MLT,2014,7.633538
Malta,MLT,2015,9.608132
Malta,MLT,2016,3.38145
Malta,MLT,2017,10.869269
Malta,MLT,2018,6.193448
Malta,MLT,2019,7.008825
Malta,MLT,2020,-8.612491
Malta,MLT,2021,11.805903
Malta,MLT,2022,6.851011
North Macedonia,MKD,2001,-3.067183
North Macedonia,MKD,2002,1.493666
North Macedonia,MKD,2003,2.222564
North Macedonia,MKD,2004,4.674176
North Macedonia,MKD,2005,4.723933
North Macedonia,MKD,2006,5.137036
North Macedonia,MKD,2007,6.473469
North Macedonia,MKD,2008,5.471912
North Macedonia,MKD,2009,-0.35866
North Macedonia,MKD,2010,3.358787
North Macedonia,MKD,2011,2.339915
North Macedonia,MKD,2012,-0.455998
North Macedonia,MKD,2013,2.924837
North Macedonia,MKD,2014,3.629578
North Macedonia,MKD,2015,3.855741
North Macedonia,MKD,2016,2.848361
North Macedonia,MKD,2017,1.081492
North Macedonia,MKD,2018,2.880673
North Macedonia,MKD,2019,3.910336
North Macedonia,MKD,2020,-4.688286
North Macedonia,MKD,2021,3.931303
North Macedonia,MKD,2022,2.146657
Zambia,ZMB,2011,5.564602
Zambia,ZMB,2012,7.597593
Zambia,ZMB,2013,5.057491
Zambia,ZMB,2014,4.697729
Zambia,ZMB,2015,2.91998
Zambia,ZMB,2016,3.757033
Zambia,ZMB,2017,4.08499
Zambia,ZMB,2018,3.474112
Zambia,ZMB,2019,1.441306
Zambia,ZMB,2020,-2.785072
Zambia,ZMB,2021,4.598753
Cabo Verde,CPV,2008,6.650521
Cabo Verde,CPV,2009,-1.270426
Cabo Verde,CPV,2010,1.46679
Cabo Verde,CPV,2011,3.968886
Cabo Verde,CPV,2012,1.081918
Cabo Verde,CPV,2013,0.802798
Cabo Verde,CPV,2014,0.611213
Cabo Verde,CPV,2015,1.006864
Cabo Verde,CPV,2016,4.705791
Cabo Verde,CPV,2017,3.702039
Cabo Verde,CPV,2018,4.531162
Cabo Verde,CPV,2019,5.667752
Cabo Verde,CPV,2020,-14.783405
Cabo Verde,CPV,2021,6.952449
Madagascar,MDG,2008,6.791132
Madagascar,MDG,2009,-3.996969
Madagascar,MDG,2010,0.66614
Madagascar,MDG,2011,1.620871
Madagascar,MDG,2012,3.056851
Madagascar,MDG,2013,2.272257
Madagascar,MDG,2014,3.366511
Madagascar,MDG,2015,3.099616
Madagascar,MDG,2016,4.130464
Madagascar,MDG,2017,4.066367
Madagascar,MDG,2018,3.04905
Madagascar,MDG,2019,4.620635
Madagascar,MDG,2020,-6.809731
Morocco,MAR,2008,5.923278
Morocco,MAR,2009,4.243757
Morocco,MAR,2010,3.815718
Morocco,MAR,2011,5.245697
Morocco,MAR,2012,3.009961
Morocco,MAR,2013,4.535424
Morocco,MAR,2014,2.669494
Morocco,MAR,2015,4.344583
Morocco,MAR,2016,0.521186
Morocco,MAR,2017,5.057898
Morocco,MAR,2018,3.065641
Morocco,MAR,2019,2.890975
Morocco,MAR,2020,-7.18708
Morocco,MAR,2021,7.929668
"Hong Kong, China",HKG,2001,0.560807
"Hong Kong, China",HKG,2002,1.656669
"Hong Kong, China",HKG,2003,3.056312
"Hong Kong, China",HKG,2004,8.700067
"Hong Kong, China",HKG,2005,7.388194
"Hong Kong, China",HKG,2006,7.032603
"Hong Kong, China",HKG,2007,6.46483
"Hong Kong, China",HKG,2008,2.127957
"Hong Kong, China",HKG,2009,-2.45905
"Hong Kong, China",HKG,2010,6.767672
"Hong Kong, China",HKG,2011,4.8147
"Hong Kong, China",HKG,2012,1.700317
"Hong Kong, China",HKG,2013,3.101525
"Hong Kong, China",HKG,2014,2.76242
"Hong Kong, China",HKG,2015,2.387832
"Hong Kong, China",HKG,2016,2.175424
"Hong Kong, China",HKG,2017,3.796122
"Hong Kong, China",HKG,2018,2.846935
"Hong Kong, China",HKG,2019,-1.678246
"Hong Kong, China",HKG,2020,-6.545008
"Hong Kong, China",HKG,2021,6.343106
Serbia,SRB,1996,6.264082
Serbia,SRB,1997,7.207379
Serbia,SRB,1998,3.340879
Serbia,SRB,1999,-9.424163
Serbia,SRB,2000,6.131813
Serbia,SRB,2001,6.878774
Serbia,SRB,2002,6.380406
Serbia,SRB,2003,4.387758
Serbia,SRB,2004,9.028197
Serbia,SRB,2005,5.530346
Serbia,SRB,2006,5.107789
Serbia,SRB,2007,6.439527
Serbia,SRB,2008,5.655577
Serbia,SRB,2009,-2.731753
Serbia,SRB,2010,0.731044
Serbia,SRB,2011,2.036276
Serbia,SRB,2012,-0.681542
Serbia,SRB,2013,2.892636
Serbia,SRB,2014,-1.589509
Serbia,SRB,2015,1.806058
Serbia,SRB,2016,3.338587
Serbia,SRB,2017,2.101164
Serbia,SRB,2018,4.49512
Serbia,SRB,2019,4.331736
Serbia,SRB,2020,-0.944598
Serbia,SRB,2021,7.389273
Albania,ALB,1997,-10.924201
Albania,ALB,1998,8.829349
Albania,ALB,1999,12.890712
Albania,ALB,2000,6.946289
Albania,ALB,2001,8.293292
Albania,ALB,2002,4.536568
Albania,ALB,2003,5.52863
Albania,ALB,2004,5.514801
Albania,ALB,2005,5.526472
Albania,ALB,2006,5.902584
Albania,ALB,2007,5.983245
Albania,ALB,2008,7.50009
Albania,ALB,2009,3.354279
Albania,ALB,2010,3.706897
Albania,ALB,2011,2.545435
Albania,ALB,2012,1.417234
Albania,ALB,2013,1.001987
Albania,ALB,2014,1.774487
Albania,ALB,2015,2.218752
Albania,ALB,2016,3.314992
Albania,ALB,2017,3.802198
Albania,ALB,2018,4.019348
Albania,ALB,2019,2.087605
Albania,ALB,2020,-3.481628
Albania,ALB,2021,8.515501
Singapore,SGP,1961,8.136888
Singapore,SGP,1962,7.554046
Singapore,SGP,1963,10.040621
Singapore,SGP,1964,-3.103333
Singapore,SGP,1965,7.834583
Singapore,SGP,1966,10.179575
Singapore,SGP,1967,12.508722
Singapore,SGP,1968,13.527223
Singapore,SGP,1969,13.833337
Singapore,SGP,1970,13.942261
Singapore,SGP,1971,12.413755
Singapore,SGP,1972,13.315551
Singapore,SGP,1973,10.602619
Singapore,SGP,1974,6.117604
Singapore,SGP,1975,3.981688
Singapore,SGP,1976,7.437177
Singapore,SGP,1977,6.8527
Singapore,SGP,1978,7.777288
Singapore,SGP,1979,9.554173
Singapore,SGP,1980,10.113218
Singapore,SGP,1981,10.816137
Singapore,SGP,1982,7.102115
Singapore,SGP,1983,8.5546
Singapore,SGP,1984,8.792387
Singapore,SGP,1985,-0.622851
Singapore,SGP,1986,1.342869
Singapore,SGP,1987,10.79777
Singapore,SGP,1988,11.263751
Singapore,SGP,1989,10.15861
Singapore,SGP,1990,9.821049
Singapore,SGP,1991,6.688503
Singapore,SGP,1992,6.63969
Singapore,SGP,1993,11.462775
Singapore,SGP,1994,11.097648
Singapore,SGP,1995,7.200907
Singapore,SGP,1996,7.47138
Singapore,SGP,1997,8.319917
Singapore,SGP,1998,-2.195378
Singapore,SGP,1999,5.724008
Singapore,SGP,2000,9.039147
Singapore,SGP,2001,-1.069016
Singapore,SGP,2002,3.91461
Singapore,SGP,2003,4.53578
Singapore,SGP,2004,9.819592
Singapore,SGP,2005,7.359034
Singapore,SGP,2006,9.005144
Singapore,SGP,2007,9.022133
Singapore,SGP,2008,1.868246
Singapore,SGP,2009,0.120983
Singapore,SGP,2010,14.525639
Singapore,SGP,2011,6.337871
Singapore,SGP,2012,4.461609
Singapore,SGP,2013,4.837299
Singapore,SGP,2014,3.938003
Singapore,SGP,2015,2.988521
Singapore,SGP,2016,3.329034
Singapore,SGP,2017,4.520379
Singapore,SGP,2018,3.49747
Singapore,SGP,2019,1.345217
Singapore,SGP,2020,-5.391021
Saudi Arabia,SAU,1971,20.512217
Saudi Arabia,SAU,1972,22.93064
Saudi Arabia,SAU,1973,24.170529
Saudi Arabia,SAU,1974,16.228065
Saudi Arabia,SAU,1975,-8.928614
Saudi Arabia,SAU,1976,17.820974
Saudi Arabia,SAU,1977,7.09336
Saudi Arabia,SAU,1978,-5.219726
Saudi Arabia,SAU,1979,11.919432
Saudi Arabia,SAU,1980,5.652458
Saudi Arabia,SAU,1981,1.943004
Saudi Arabia,SAU,1982,-20.729888
Saudi Arabia,SAU,1983,-16.051386
Saudi Arabia,SAU,1984,-4.661452
Saudi Arabia,SAU,1985,-9.794502
Saudi Arabia,SAU,1986,17.012746
Saudi Arabia,SAU,1987,-6.632496
Saudi Arabia,SAU,1988,13.109313
Saudi Arabia,SAU,1989,-0.503016
Saudi Arabia,SAU,1990,15.193426
Saudi Arabia,SAU,1991,15.00788
Saudi Arabia,SAU,1992,3.98754
Saudi Arabia,SAU,1993,-1.363741
Saudi Arabia,SAU,1994,0.55872
Saudi Arabia,SAU,1995,0.212091
Saudi Arabia,SAU,1996,2.637424
Saudi Arabia,SAU,1997,1.103782
Saudi Arabia,SAU,1998,2.893363
Saudi Arabia,SAU,1999,-3.763285
Saudi Arabia,SAU,2000,5.625416
Saudi Arabia,SAU,2001,-1.210744
Saudi Arabia,SAU,2002,-2.819174
Saudi Arabia,SAU,2003,11.242061
Saudi Arabia,SAU,2004,7.958442
Saudi Arabia,SAU,2005,5.57385
Saudi Arabia,SAU,2006,2.788402
Saudi Arabia,SAU,2007,1.84713
Saudi Arabia,SAU,2008,6.249773
Saudi Arabia,SAU,2009,-2.059249
Saudi Arabia,SAU,2010,5.039484
Saudi Arabia,SAU,2011,9.996847
Saudi Arabia,SAU,2012,5.411445
Saudi Arabia,SAU,2013,2.699255
Saudi Arabia,SAU,2014,3.652482
Saudi Arabia,SAU,2015,4.106409
Saudi Arabia,SAU,2016,1.670625
Saudi Arabia,SAU,2017,-0.741503
Saudi Arabia,SAU,2018,2.51419
Saudi Arabia,SAU,2019,0.333781
Saudi Arabia,SAU,2020,-4.13767
Saudi Arabia,SAU,2021,3.24093
Georgia,GEO,2011,7.360662
Georgia,GEO,2012,6.416777
Georgia,GEO,2013,3.615554
Georgia,GEO,2014,4.441548
Georgia,GEO,2015,3.026624
Georgia,GEO,2016,2.905824
Georgia,GEO,2017,4.843363
Georgia,GEO,2018,4.842738
Georgia,GEO,2019,4.98235
Georgia,GEO,2020,-6.76044
Cameroon,CMR,1994,1.876809
Cameroon,CMR,1995,2.894001
Cameroon,CMR,1996,4.215072
Cameroon,CMR,1997,4.527314
Cameroon,CMR,1998,4.725535
Cameroon,CMR,1999,4.511304
Cameroon,CMR,2000,3.832418
Cameroon,CMR,2001,4.324261
Cameroon,CMR,2002,4.477027
Cameroon,CMR,2003,5.453154
Cameroon,CMR,2004,7.048863
Cameroon,CMR,2005,2.22827
Cameroon,CMR,2006,3.809583
Cameroon,CMR,2007,4.327589
Cameroon,CMR,2008,2.847678
Cameroon,CMR,2009,2.579252
Cameroon,CMR,2010,2.899025
Cameroon,CMR,2011,3.379211
Cameroon,CMR,2012,4.625979
Cameroon,CMR,2013,4.995529
Cameroon,CMR,2014,5.719818
Cameroon,CMR,2015,5.666953
Cameroon,CMR,2016,4.535794
Cameroon,CMR,2017,3.541177
Cameroon,CMR,2018,3.955514
Cameroon,CMR,2019,3.47506
Cameroon,CMR,2020,0.491915
Senegal,SEN,2000,3.887211
Senegal,SEN,2001,4.310851
Senegal,SEN,2002,0.068697
Senegal,SEN,2003,5.593951
Senegal,SEN,2004,4.643294
Senegal,SEN,2005,4.310239
Senegal,SEN,2006,2.330771
Senegal,SEN,2007,2.827119
Senegal,SEN,2008,3.703169
Senegal,SEN,2009,2.752104
Senegal,SEN,2010,3.390889
Senegal,SEN,2011,1.334091
Senegal,SEN,2012,4.002996
Senegal,SEN,2013,2.412385
Senegal,SEN,2014,6.224074
Senegal,SEN,2015,6.367044
Senegal,SEN,2016,6.356069
Senegal,SEN,2017,7.407486
Senegal,SEN,2018,6.209241
Senegal,SEN,2019,4.613628
Senegal,SEN,2020,1.325505
